ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,WORK_TIME,CREDIT,TERM,FST_PAYMENT,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME
106815334,40,1,Среднее специальное,Состою в браке,1,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,66913678,0,180,9900,10,2000,1,0,от 10000 до 20000 руб.,15000
106814297,57,0,Среднее,Состою в браке,3,0,1,0,Омская область,Омская область,Омская область,1,1,66584918,0,72,10790,6,1200,3,3,от 20000 до 50000 руб.,17000
106811711,34,0,Высшее,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,0,0,64003837,0,108,18840,6,8000,1,1,от 20000 до 50000 руб.,21000
106811459,56,1,Среднее,Разведен(а),1,0,1,1,Саратовская область,Саратовская область,Саратовская область,1,0,63911375,1,3,24220,18,0,1,0,от 20000 до 50000 руб.,6000
106812144,32,1,Среднее специальное,Состою в браке,2,2,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,64437168,0,60,10113,6,2877,1,0,от 20000 до 50000 руб.,15000
106817687,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,0,0,74016494,0,19,4500,6,520,1,0,от 10000 до 20000 руб.,7000
106816836,54,1,Среднее специальное,Не состоял в браке,0,0,0,1,Челябинская область,Челябинская область,Челябинская область,1,0,67435863,0,48,5489,10,610,1,0,от 10000 до 20000 руб.,11000
106811316,33,1,Среднее специальное,Состою в браке,1,1,1,0,Пензенская область,Пензенская область,Пензенская область,0,0,63891476,0,108,10590,12,2100,1,0,от 5000 до 10000 руб.,6000
106815752,33,0,Среднее,Состою в браке,1,2,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,67083166,0,48,10286,10,1815,4,4,от 10000 до 20000 руб.,14000
106807891,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,61537559,0,12,5050,4,600,1,1,от 20000 до 50000 руб.,12000
106811188,34,0,Высшее,Состою в браке,1,1,1,0,Башкирия,Башкирия,Башкирия,1,1,63604196,0,156,6660,6,740,1,1,от 20000 до 50000 руб.,20000
106811365,64,1,Среднее специальное,Не состоял в браке,2,0,0,1,Читинская область,Читинская область,Читинская область,0,0,63898906,0,48,25100,6,6000,1,0,от 5000 до 10000 руб.,6000
106814610,37,1,Высшее,Состою в браке,2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,66741910,0,24,20480,12,2280,3,2,от 20000 до 50000 руб.,20000
106808509,44,1,Среднее специальное,Состою в браке,3,0,1,0,Бурятия,Бурятия,Бурятия,0,0,61974001,0,96,3330,6,370,1,0,от 20000 до 50000 руб.,12000
106814770,26,0,Среднее,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,66761419,0,36,31263,6,5000,2,2,от 20000 до 50000 руб.,16000
106816257,43,1,Среднее специальное,Разведен(а),2,2,1,0,Краснодарский край,Краснодарский край,Краснодарский край,0,0,67217992,0,12,7905,3,1395,2,2,от 10000 до 20000 руб.,10000
106807162,49,1,Среднее специальное,Состою в браке,1,0,1,0,Мурманская область,Мурманская область,Мурманская область,1,0,61367683,0,48,3280,6,2500,1,0,от 20000 до 50000 руб.,15000
106809388,44,1,Среднее специальное,Разведен(а),1,0,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,62255169,0,138,3168,6,352,2,0,от 10000 до 20000 руб.,10000
106810894,60,1,Среднее специальное,Состою в браке,0,0,1,0,Московская область,Московская область,Московская область,0,0,63273839,0,20,20690,6,2300,1,0,от 20000 до 50000 руб.,15000
106819572,34,1,Среднее специальное,Состою в браке,1,1,1,0,Свердловская область,Свердловская область,Свердловская область,0,0,75289228,0,7,26337,12,2926,1,0,от 10000 до 20000 руб.,10000
106811545,53,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,Ставропольский край,Ставропольский край,Ставропольский край,0,0,63922027,0,108,10980,6,5000,1,0,от 10000 до 20000 руб.,10000
106818441,56,1,Среднее,Разведен(а),3,0,1,0,Вологодская область,Вологодская область,Вологодская область,1,0,74551521,0,84,3160,3,500,3,3,от 10000 до 20000 руб.,14000
106811966,49,1,Среднее специальное,Состою в браке,2,1,1,0,Воронежская область,Воронежская область,Воронежская область,0,0,64367877,0,372,3440,6,0,1,0,от 10000 до 20000 руб.,7000
106804872,49,1,Среднее специальное,Разведен(а),0,0,1,0,Тюменская область,Тюменская область,Тюменская область,0,0,60051963,1,60,21750,6,2420,1,1,от 20000 до 50000 руб.,30000
106808107,34,1,Среднее специальное,Вдовец/Вдова,2,1,0,1,Пермская область,Пермская область,Пермская область,0,0,61872969,0,48,15950,9,6000,1,0,от 10000 до 20000 руб.,11000
106814604,41,1,Среднее специальное,Состою в браке,4,2,1,0,Свердловская область,Свердловская область,Свердловская область,0,1,66741232,1,8,2620,6,1000,3,3,от 10000 до 20000 руб.,9340
106813879,26,1,Высшее,Состою в браке,0,0,1,0,Горный Алтай,Горный Алтай,Горный Алтай,0,0,66199923,0,30,4548,6,3000,1,0,от 20000 до 50000 руб.,13000
106805418,40,1,Высшее,Состою в браке,1,0,1,0,Самарская область,Самарская область,Самарская область,1,0,60389929,0,96,16438,10,2901,1,0,от 20000 до 50000 руб.,13000
106810698,42,1,Среднее специальное,Состою в браке,2,1,1,0,Кабардино-Балкария,Кабардино-Балкария,Кабардино-Балкария,0,0,63001854,0,264,26390,12,3000,1,0,от 10000 до 20000 руб.,7500
106806410,37,1,Среднее специальное,Разведен(а),1,1,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,61149628,0,11,4140,6,750,1,0,от 5000 до 10000 руб.,7000
106819399,38,1,Среднее специальное,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,75202163,0,24,13671,10,1520,1,0,от 10000 до 20000 руб.,7800
106808678,45,1,Среднее специальное,Состою в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,62032105,0,252,5058,5,562,1,0,от 20000 до 50000 руб.,7000
106816860,49,1,Среднее,Состою в браке,2,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,67438464,0,16,20007,14,2223,2,1,от 10000 до 20000 руб.,8200
106808318,39,1,Среднее,Состою в браке,1,1,1,0,Псковская область,Псковская область,Псковская область,0,0,61938570,0,15,3383,3,1000,1,1,от 10000 до 20000 руб.,6700
106807648,36,1,Высшее,Разведен(а),1,1,1,0,Новосибирская область,Новосибирская область,Новосибирская область,0,1,61466005,0,96,59224,6,14806,2,1,свыше 50000 руб.,80000
